Calculation1,School,City,County/State/Country,Measure Names,Measure Values
EAST BAY INNOVATION ACADEMY054970,EAST BAY INNOVATION ACADEMY,Oakland,Alameda,Enrl GPA,3.975
EAST BAY INNOVATION ACADEMY054970,EAST BAY INNOVATION ACADEMY,Oakland,Alameda,Adm GPA,4.05125
EAST BAY INNOVATION ACADEMY054970,EAST BAY INNOVATION ACADEMY,Oakland,Alameda,App GPA,3.990714286
EAST COLLEGE PREP050338,EAST COLLEGE PREP,Los Angeles,Los Angeles,Enrl GPA,4.1075
EAST COLLEGE PREP050338,EAST COLLEGE PREP,Los Angeles,Los Angeles,Adm GPA,3.880540541
EAST COLLEGE PREP050338,EAST COLLEGE PREP,Los Angeles,Los Angeles,App GPA,3.758181818
EAST LA PERFORMING ARTS MAGNET054452,EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,Enrl GPA,3.76
EAST LA PERFORMING ARTS MAGNET054452,EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,Adm GPA,3.705
EAST LA PERFORMING ARTS MAGNET054452,EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,App GPA,3.435454545
EAST LA RENAISSANCE ACADEMY054450,EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,Enrl GPA,3.851428571
EAST LA RENAISSANCE ACADEMY054450,EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,Adm GPA,3.759
EAST LA RENAISSANCE ACADEMY054450,EAST LA RENAISSANCE ACADEMY,Los Angeles,Los Angeles,App GPA,3.598571429
EAST PALO ALTO ACADEMY052022,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,Enrl GPA,3.7325
EAST PALO ALTO ACADEMY052022,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,Adm GPA,3.626
EAST PALO ALTO ACADEMY052022,EAST PALO ALTO ACADEMY,East Palo Alto,San Mateo,App GPA,3.377333333
EAST UNION HIGH SCHOOL051899,EAST UNION HIGH SCHOOL,Manteca,San Joaquin,Enrl GPA,3.65
EAST UNION HIGH SCHOOL051899,EAST UNION HIGH SCHOOL,Manteca,San Joaquin,Adm GPA,3.690810811
EAST UNION HIGH SCHOOL051899,EAST UNION HIGH SCHOOL,Manteca,San Joaquin,App GPA,3.571702128
EAST VALLEY HIGH SCHOOL054082,EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,Enrl GPA,4.032
EAST VALLEY HIGH SCHOOL054082,EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,Adm GPA,3.783333333
EAST VALLEY HIGH SCHOOL054082,EAST VALLEY HIGH SCHOOL,North Hollywood,Los Angeles,App GPA,3.6725
EAST VILLAGE MIDDLE COLLEGE HS054281,EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,Enrl GPA,
EAST VILLAGE MIDDLE COLLEGE HS054281,EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,Adm GPA,
EAST VILLAGE MIDDLE COLLEGE HS054281,EAST VILLAGE MIDDLE COLLEGE HS,San Diego,San Diego,App GPA,3.53
EASTLAKE HIGH SCHOOL050579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,Enrl GPA,4.126666667
EASTLAKE HIGH SCHOOL050579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,Adm GPA,4.058771930
EASTLAKE HIGH SCHOOL050579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,App GPA,3.938616352
EASTSIDE HIGH SCHOOL054060,EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,Enrl GPA,4.03
EASTSIDE HIGH SCHOOL054060,EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,Adm GPA,3.90275
EASTSIDE HIGH SCHOOL054060,EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,App GPA,3.669344262
EDGEWOOD HIGH SCHOOL054481,EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,Enrl GPA,4.044285714
EDGEWOOD HIGH SCHOOL054481,EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,Adm GPA,3.9753125
EDGEWOOD HIGH SCHOOL054481,EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,App GPA,3.928222222
EDISON HIGH SCHOOL050980,EDISON HIGH SCHOOL,Fresno,Fresno,Enrl GPA,4.083953488
EDISON HIGH SCHOOL050980,EDISON HIGH SCHOOL,Fresno,Fresno,Adm GPA,3.964105263
EDISON HIGH SCHOOL050980,EDISON HIGH SCHOOL,Fresno,Fresno,App GPA,3.851240310
EDISON HIGH SCHOOL051218,EDISON HIGH SCHOOL,Huntington Beach,Orange,Enrl GPA,4.051568627
EDISON HIGH SCHOOL051218,EDISON HIGH SCHOOL,Huntington Beach,Orange,Adm GPA,4.024878049
EDISON HIGH SCHOOL051218,EDISON HIGH SCHOOL,Huntington Beach,Orange,App GPA,3.948771930
EDISON SENIOR HIGH SCHOOL053420,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,Enrl GPA,4.022307692
EDISON SENIOR HIGH SCHOOL053420,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,Adm GPA,3.850588235
EDISON SENIOR HIGH SCHOOL053420,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,App GPA,3.580357143
EDWARD R ROYBAL LEARNING CNTR051862,EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,Enrl GPA,
EDWARD R ROYBAL LEARNING CNTR051862,EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,Adm GPA,3.746666667
EDWARD R ROYBAL LEARNING CNTR051862,EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,App GPA,3.470222222
EISENHOWER HIGH SCHOOL052622,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,Enrl GPA,3.941666667
EISENHOWER HIGH SCHOOL052622,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,Adm GPA,3.728970588
EISENHOWER HIGH SCHOOL052622,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,App GPA,3.582871287
EL CAJON VALLEY HIGH SCHOOL050805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,Enrl GPA,4.21
EL CAJON VALLEY HIGH SCHOOL050805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,Adm GPA,3.982
EL CAJON VALLEY HIGH SCHOOL050805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,App GPA,3.71375
EL CAMINO FUNDAMENTAL HS052710,EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,Enrl GPA,4.126
EL CAMINO FUNDAMENTAL HS052710,EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,Adm GPA,3.988461538
EL CAMINO FUNDAMENTAL HS052710,EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,App GPA,3.846829268
EL CAMINO HIGH SCHOOL052248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,Enrl GPA,4.101860465
EL CAMINO HIGH SCHOOL052248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,Adm GPA,3.999710145
EL CAMINO HIGH SCHOOL052248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,App GPA,3.8677
EL CAMINO HIGH SCHOOL053648,EL CAMINO HIGH SCHOOL,Ventura,Ventura,Enrl GPA,4.211111111
EL CAMINO HIGH SCHOOL053648,EL CAMINO HIGH SCHOOL,Ventura,Ventura,Adm GPA,4.085833333
EL CAMINO HIGH SCHOOL053648,EL CAMINO HIGH SCHOOL,Ventura,Ventura,App GPA,3.95875
EL CAMINO HIGH053413,EL CAMINO HIGH,South San Francisco,San Mateo,Enrl GPA,4.1125
EL CAMINO HIGH053413,EL CAMINO HIGH,South San Francisco,San Mateo,Adm GPA,4.044166667
EL CAMINO HIGH053413,EL CAMINO HIGH,South San Francisco,San Mateo,App GPA,3.870545455
EL CAMINO REAL CHARTER HIGH SC053801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,Enrl GPA,3.965230769
EL CAMINO REAL CHARTER HIGH SC053801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,Adm GPA,3.9175
EL CAMINO REAL CHARTER HIGH SC053801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,App GPA,3.783811881
EL CAPITAN HIGH SCHOOL051346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,Enrl GPA,4.130769231
EL CAPITAN HIGH SCHOOL051346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,Adm GPA,3.992666667
EL CAPITAN HIGH SCHOOL051346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,App GPA,3.894883721
EL CAPITAN HIGH SCHOOL054697,EL CAPITAN HIGH SCHOOL,Merced,Merced,Enrl GPA,4.043260870
EL CAPITAN HIGH SCHOOL054697,EL CAPITAN HIGH SCHOOL,Merced,Merced,Adm GPA,3.927710843
EL CAPITAN HIGH SCHOOL054697,EL CAPITAN HIGH SCHOOL,Merced,Merced,App GPA,3.852268041
EL CERRITO HIGH SCHOOL050815,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,Enrl GPA,4.022857143
EL CERRITO HIGH SCHOOL050815,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,Adm GPA,3.975514019
EL CERRITO HIGH SCHOOL050815,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,App GPA,3.882661871
EL DIAMANTE HIGH SCHOOL053699,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,Enrl GPA,3.857857143
EL DIAMANTE HIGH SCHOOL053699,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,Adm GPA,3.897666667
EL DIAMANTE HIGH SCHOOL053699,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,App GPA,3.807727273
EL DORADO HIGH SCHOOL052478,EL DORADO HIGH SCHOOL,Placentia,Orange,Enrl GPA,3.961935484
EL DORADO HIGH SCHOOL052478,EL DORADO HIGH SCHOOL,Placentia,Orange,Adm GPA,3.894406780
EL DORADO HIGH SCHOOL052478,EL DORADO HIGH SCHOOL,Placentia,Orange,App GPA,3.781666667
EL DORADO HIGH SCHOOL052485,EL DORADO HIGH SCHOOL,Placerville,El Dorado,Enrl GPA,4.148333333
EL DORADO HIGH SCHOOL052485,EL DORADO HIGH SCHOOL,Placerville,El Dorado,Adm GPA,4.010555556
EL DORADO HIGH SCHOOL052485,EL DORADO HIGH SCHOOL,Placerville,El Dorado,App GPA,3.733333333
EL MODENA HIGH SCHOOL052276,EL MODENA HIGH SCHOOL,Orange,Orange,Enrl GPA,4.026363636
EL MODENA HIGH SCHOOL052276,EL MODENA HIGH SCHOOL,Orange,Orange,Adm GPA,3.953114754
EL MODENA HIGH SCHOOL052276,EL MODENA HIGH SCHOOL,Orange,Orange,App GPA,3.864782609
EL MOLINO HIGH SCHOOL050947,EL MOLINO HIGH SCHOOL,Forestville,Sonoma,Enrl GPA,4.001538462
EL MOLINO HIGH SCHOOL050947,EL MOLINO HIGH SCHOOL,Forestville,Sonoma,Adm GPA,4.008
EL MOLINO HIGH SCHOOL050947,EL MOLINO HIGH SCHOOL,Forestville,Sonoma,App GPA,3.914210526
EL MONTE HIGH SCHOOL050835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,Enrl GPA,3.870408163
EL MONTE HIGH SCHOOL050835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,Adm GPA,3.690594059
EL MONTE HIGH SCHOOL050835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,App GPA,3.555106383
EL RANCHO HIGH SCHOOL052655,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,Enrl GPA,3.891538462
EL RANCHO HIGH SCHOOL052655,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,Adm GPA,3.733939394
EL RANCHO HIGH SCHOOL052655,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,App GPA,3.591956522
EL SEGUNDO HIGH SCHOOL050845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,Enrl GPA,4.07625
EL SEGUNDO HIGH SCHOOL050845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,Adm GPA,3.965352113
EL SEGUNDO HIGH SCHOOL050845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,App GPA,3.867207207
EL TORO HIGH SCHOOL051974,EL TORO HIGH SCHOOL,Lake Forest,Orange,Enrl GPA,4.145405405
EL TORO HIGH SCHOOL051974,EL TORO HIGH SCHOOL,Lake Forest,Orange,Adm GPA,3.99575
EL TORO HIGH SCHOOL051974,EL TORO HIGH SCHOOL,Lake Forest,Orange,App GPA,3.913445378
ELEANOR ROOSEVELT HIGH SCHOOL054078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,Enrl GPA,3.936515152
ELEANOR ROOSEVELT HIGH SCHOOL054078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,Adm GPA,3.881336406
ELEANOR ROOSEVELT HIGH SCHOOL054078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,App GPA,3.730137931
ELIZABETH LEARNING CENTER050697,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,Enrl GPA,3.993333333
ELIZABETH LEARNING CENTER050697,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,Adm GPA,3.837037037
ELIZABETH LEARNING CENTER050697,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,App GPA,3.642244898
ELK GROVE HIGH SCHOOL050825,ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,4.031875
ELK GROVE HIGH SCHOOL050825,ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,3.914857143
ELK GROVE HIGH SCHOOL050825,ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.759454545
ELLEN OCHOA PREP ACADEMY050048,ELLEN OCHOA PREP ACADEMY,Pico Rivera,Los Angeles,Enrl GPA,
ELLEN OCHOA PREP ACADEMY050048,ELLEN OCHOA PREP ACADEMY,Pico Rivera,Los Angeles,Adm GPA,3.735555556
ELLEN OCHOA PREP ACADEMY050048,ELLEN OCHOA PREP ACADEMY,Pico Rivera,Los Angeles,App GPA,3.622333333
ELSIE ALLEN HIGH SCHOOL053316,ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,Enrl GPA,3.872
ELSIE ALLEN HIGH SCHOOL053316,ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,Adm GPA,3.908
ELSIE ALLEN HIGH SCHOOL053316,ELSIE ALLEN HIGH SCHOOL,Santa Rosa,Sonoma,App GPA,3.653571429
ELSINORE HIGH SCHOOL050855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,Enrl GPA,3.883043478
ELSINORE HIGH SCHOOL050855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,Adm GPA,3.877454545
ELSINORE HIGH SCHOOL050855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,App GPA,3.782352941
EMERY SECONDARY SCHOOL050860,EMERY SECONDARY SCHOOL,Emeryville,Alameda,Enrl GPA,3.997
EMERY SECONDARY SCHOOL050860,EMERY SECONDARY SCHOOL,Emeryville,Alameda,Adm GPA,3.843125
EMERY SECONDARY SCHOOL050860,EMERY SECONDARY SCHOOL,Emeryville,Alameda,App GPA,3.778260870
ENCINA HIGH SCHOOL052716,ENCINA HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,
ENCINA HIGH SCHOOL052716,ENCINA HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,
ENCINA HIGH SCHOOL052716,ENCINA HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.641111111
ENCINAL HIGH SCHOOL050015,ENCINAL HIGH SCHOOL,Alameda,Alameda,Enrl GPA,4.068
ENCINAL HIGH SCHOOL050015,ENCINAL HIGH SCHOOL,Alameda,Alameda,Adm GPA,4.029122807
ENCINAL HIGH SCHOOL050015,ENCINAL HIGH SCHOOL,Alameda,Alameda,App GPA,3.931267606
ENCORE HS FOR THE ARTS - RIVER050268,ENCORE HS FOR THE ARTS - RIVER,Riverside,Riverside,Enrl GPA,
ENCORE HS FOR THE ARTS - RIVER050268,ENCORE HS FOR THE ARTS - RIVER,Riverside,Riverside,Adm GPA,4.032727273
ENCORE HS FOR THE ARTS - RIVER050268,ENCORE HS FOR THE ARTS - RIVER,Riverside,Riverside,App GPA,3.915882353
ENCORE JR/SR HIGH SCHOOL054307,ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,Enrl GPA,
ENCORE JR/SR HIGH SCHOOL054307,ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,Adm GPA,4.136666667
ENCORE JR/SR HIGH SCHOOL054307,ENCORE JR/SR HIGH SCHOOL,Hesperia,San Bernardino,App GPA,3.965
ENGINEERING & TECH ACAD AT THS054441,ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,Enrl GPA,3.865
ENGINEERING & TECH ACAD AT THS054441,ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,Adm GPA,3.851818182
ENGINEERING & TECH ACAD AT THS054441,ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,App GPA,3.702666667
ENTERPRISE HIGH SCHOOL052580,ENTERPRISE HIGH SCHOOL,Redding,Shasta,Enrl GPA,4.105
ENTERPRISE HIGH SCHOOL052580,ENTERPRISE HIGH SCHOOL,Redding,Shasta,Adm GPA,3.959
ENTERPRISE HIGH SCHOOL052580,ENTERPRISE HIGH SCHOOL,Redding,Shasta,App GPA,3.842352941
ENVIRONMENTAL CHARTER HS051472,ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,Enrl GPA,3.929090909
ENVIRONMENTAL CHARTER HS051472,ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,Adm GPA,3.750649351
ENVIRONMENTAL CHARTER HS051472,ENVIRONMENTAL CHARTER HS,Lawndale,Los Angeles,App GPA,3.716506024
ENVISION ACAD ARTS/TECHNOLOGY054285,ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,Enrl GPA,3.548571429
ENVISION ACAD ARTS/TECHNOLOGY054285,ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,Adm GPA,3.574666667
ENVISION ACAD ARTS/TECHNOLOGY054285,ENVISION ACAD ARTS/TECHNOLOGY,Oakland,Alameda,App GPA,3.548333333
ERNEST RIGHETTI HIGH SCHOOL053303,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,Enrl GPA,4.115
ERNEST RIGHETTI HIGH SCHOOL053303,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,Adm GPA,3.884347826
ERNEST RIGHETTI HIGH SCHOOL053303,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,App GPA,3.674264706
ERNEST S MCBRIDE SR HIGH SCHL054725,ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,Enrl GPA,3.942173913
ERNEST S MCBRIDE SR HIGH SCHL054725,ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,Adm GPA,3.967872340
ERNEST S MCBRIDE SR HIGH SCHL054725,ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,App GPA,3.800389610
ESCALON HIGH SCHOOL050870,ESCALON HIGH SCHOOL,Escalon,San Joaquin,Enrl GPA,4.181428571
ESCALON HIGH SCHOOL050870,ESCALON HIGH SCHOOL,Escalon,San Joaquin,Adm GPA,4.043333333
ESCALON HIGH SCHOOL050870,ESCALON HIGH SCHOOL,Escalon,San Joaquin,App GPA,3.867222222
ESCONDIDO CHARTER HIGH SCHOOL050871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,Enrl GPA,4.2025
ESCONDIDO CHARTER HIGH SCHOOL050871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,Adm GPA,4.079354839
ESCONDIDO CHARTER HIGH SCHOOL050871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,App GPA,4.007692308
ESCONDIDO HIGH SCHOOL050880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,Enrl GPA,4.035263158
ESCONDIDO HIGH SCHOOL050880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,Adm GPA,3.871411765
ESCONDIDO HIGH SCHOOL050880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,App GPA,3.539857143
ESPARTO HIGH SCHOOL050885,ESPARTO HIGH SCHOOL,Esparto,Yolo,Enrl GPA,
ESPARTO HIGH SCHOOL050885,ESPARTO HIGH SCHOOL,Esparto,Yolo,Adm GPA,3.811428571
ESPARTO HIGH SCHOOL050885,ESPARTO HIGH SCHOOL,Esparto,Yolo,App GPA,3.82
ESPERANZA HIGH SCHOOL050093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,Enrl GPA,3.868666667
ESPERANZA HIGH SCHOOL050093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,Adm GPA,3.8954
ESPERANZA HIGH SCHOOL050093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,App GPA,3.818088235
ESTANCIA HIGH SCHOOL050684,ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,Enrl GPA,3.84
ESTANCIA HIGH SCHOOL050684,ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,Adm GPA,3.781515152
ESTANCIA HIGH SCHOOL050684,ESTANCIA HIGH SCHOOL,Costa Mesa,Orange,App GPA,3.6976
ETIWANDA HIGH SCHOOL050888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Enrl GPA,3.891714286
ETIWANDA HIGH SCHOOL050888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Adm GPA,3.847906977
ETIWANDA HIGH SCHOOL050888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,App GPA,3.706243655
EUREKA SENIOR HIGH SCHOOL050900,EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,Enrl GPA,4.115714286
EUREKA SENIOR HIGH SCHOOL050900,EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,Adm GPA,4.146428571
EUREKA SENIOR HIGH SCHOOL050900,EUREKA SENIOR HIGH SCHOOL,Eureka,Humboldt,App GPA,4.0115
EVEREST PUBLIC HIGH SCHOOL054429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,Enrl GPA,4.136
EVEREST PUBLIC HIGH SCHOOL054429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,Adm GPA,4.078965517
EVEREST PUBLIC HIGH SCHOOL054429,EVEREST PUBLIC HIGH SCHOOL,Redwood City,San Mateo,App GPA,3.922051282
EVERETT ALVAREZ HIGH SCHOOL052778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Enrl GPA,3.982142857
EVERETT ALVAREZ HIGH SCHOOL052778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,Adm GPA,3.853448276
EVERETT ALVAREZ HIGH SCHOOL052778,EVERETT ALVAREZ HIGH SCHOOL,Salinas,Monterey,App GPA,3.671860465
EVERGREEN VALLEY HIGH SCHOOL053169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,3.975584416
EVERGREEN VALLEY HIGH SCHOOL053169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.939266667
EVERGREEN VALLEY HIGH SCHOOL053169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.866813187
EXCELSIOR CHARTER SCHOOLS053686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,Enrl GPA,3.93
EXCELSIOR CHARTER SCHOOLS053686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,Adm GPA,3.843703704
EXCELSIOR CHARTER SCHOOLS053686,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,App GPA,3.758461538
EXETER UNION HIGH SCHOOL050905,EXETER UNION HIGH SCHOOL,Exeter,Tulare,Enrl GPA,
EXETER UNION HIGH SCHOOL050905,EXETER UNION HIGH SCHOOL,Exeter,Tulare,Adm GPA,3.893846154
EXETER UNION HIGH SCHOOL050905,EXETER UNION HIGH SCHOOL,Exeter,Tulare,App GPA,3.867857143
FAIRFAX HIGH SCHOOL051590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.860666667
FAIRFAX HIGH SCHOOL051590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.78
FAIRFAX HIGH SCHOOL051590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.608484848
FAIRFIELD HIGH SCHOOL050911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Enrl GPA,4.030769231
FAIRFIELD HIGH SCHOOL050911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Adm GPA,3.969473684
FAIRFIELD HIGH SCHOOL050911,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,App GPA,3.804
FALLBROOK UNION HIGH SCHOOL050925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Enrl GPA,4.034666667
FALLBROOK UNION HIGH SCHOOL050925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Adm GPA,3.983225806
FALLBROOK UNION HIGH SCHOOL050925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,App GPA,3.802857143
FARMERSVILLE HIGH SCHOOL050924,FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,Enrl GPA,
FARMERSVILLE HIGH SCHOOL050924,FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,Adm GPA,3.762307692
FARMERSVILLE HIGH SCHOOL050924,FARMERSVILLE HIGH SCHOOL,Farmersville,Tulare,App GPA,3.652285714
FELICITAS GONZALO MENDEZ HS054381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,Enrl GPA,3.7992
FELICITAS GONZALO MENDEZ HS054381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,Adm GPA,3.579230769
FELICITAS GONZALO MENDEZ HS054381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,App GPA,3.556385542
FILLMORE HIGH SCHOOL050935,FILLMORE HIGH SCHOOL,Fillmore,Ventura,Enrl GPA,3.718
FILLMORE HIGH SCHOOL050935,FILLMORE HIGH SCHOOL,Fillmore,Ventura,Adm GPA,3.798846154
FILLMORE HIGH SCHOOL050935,FILLMORE HIGH SCHOOL,Fillmore,Ventura,App GPA,3.719230769
FIREBAUGH HIGH SCHOOL050937,FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,Enrl GPA,
FIREBAUGH HIGH SCHOOL050937,FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,Adm GPA,3.888
FIREBAUGH HIGH SCHOOL050937,FIREBAUGH HIGH SCHOOL,Firebaugh,Fresno,App GPA,3.834285714
FLORIN HIGH SCHOOL052722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Enrl GPA,3.931111111
FLORIN HIGH SCHOOL052722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Adm GPA,3.850789474
FLORIN HIGH SCHOOL052722,FLORIN HIGH SCHOOL,Sacramento,Sacramento,App GPA,3.704313725
FLOYD B BUCHANAN HIGH SCHOOL050618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Enrl GPA,4.061
FLOYD B BUCHANAN HIGH SCHOOL050618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Adm GPA,4.012432432
