Calculation1,School,City,County/State/Country,Measure Names,Measure Values
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm GPA,4.079846154
COLLEGE PARK HIGH SCHOOL050659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App GPA,3.876194690
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Enrl GPA,4.008888889
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm GPA,3.987222222
COLONY HIGH SCHOOL052384,COLONY HIGH SCHOOL,Ontario,San Bernardino,App GPA,3.668651685
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Enrl GPA,3.650714286
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm GPA,3.611428571
COLTON HIGH SCHOOL050640,COLTON HIGH SCHOOL,Colton,San Bernardino,App GPA,3.306666667
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Enrl GPA,
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,Adm GPA,3.953333333
COLUSA HIGH SCHOOL050645,COLUSA HIGH SCHOOL,Colusa,Colusa,App GPA,3.753
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,3.9415625
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.789215686
COMPTON SENIOR HIGH SCHOOL050651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App GPA,3.436436782
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Enrl GPA,4.109230769
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,Adm GPA,4.022325581
CONCORD HIGH SCHOOL050657,CONCORD HIGH SCHOOL,Concord,Contra Costa,App GPA,3.849193548
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Enrl GPA,3.856
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,Adm GPA,3.98
CONNECTING WATERS CHARTER SCH053706,CONNECTING WATERS CHARTER SCH,Waterford,Stanislaus,App GPA,3.74875
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Enrl GPA,
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm GPA,3.9925
CORCORAN HIGH SCHOOL050665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App GPA,3.569310345
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Enrl GPA,4.051818182
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm GPA,3.91
CORDOVA HIGH SCHOOL052553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App GPA,3.732962963
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Enrl GPA,
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,Adm GPA,
CORE BUTTE CHARTER SCHOOL054171,CORE BUTTE CHARTER SCHOOL,Chico,Butte,App GPA,3.968571429
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Enrl GPA,
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,Adm GPA,4.078
CORNING UNION HIGH SCHOOL050670,CORNING UNION HIGH SCHOOL,Corning,Tehama,App GPA,3.955
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Enrl GPA,4.024166667
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,Adm GPA,4.043861386
CORONA DEL MAR HIGH SCHOOL052128,CORONA DEL MAR HIGH SCHOOL,Newport Beach,Orange,App GPA,3.894836957
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Enrl GPA,4.0353125
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,Adm GPA,3.941290323
CORONA HIGH SCHOOL050675,CORONA HIGH SCHOOL,Corona,Riverside,App GPA,3.700480769
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Enrl GPA,4.147272727
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm GPA,4.115932203
CORONADO HIGH SCHOOL050680,CORONADO HIGH SCHOOL,Coronado,San Diego,App GPA,3.848793103
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Enrl GPA,3.96
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,Adm GPA,3.941785714
COSTA MESA HIGH SCHOOL050683,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,App GPA,3.723773585
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enrl GPA,4.089107143
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm GPA,4.051290323
COSUMNES OAKS HIGH SCHOOL054204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App GPA,3.932857143
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Enrl GPA,4.014285714
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,Adm GPA,3.96
COVINA HIGH SCHOOL050700,COVINA HIGH SCHOOL,Covina,Los Angeles,App GPA,3.697894737
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.04
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,Adm GPA,3.966326531
CRAWFORD HIGH SCHOOL054630,CRAWFORD HIGH SCHOOL,San Diego,San Diego,App GPA,3.787887324
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Enrl GPA,
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,Adm GPA,3.962857143
CREATIVE & PERFORMING ARTS ACADEMY052900,CREATIVE & PERFORMING ARTS ACADEMY,San Diego,San Diego,App GPA,3.894545455
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Enrl GPA,
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm GPA,3.9225
CREDO HIGH SCHOOL054502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App GPA,3.880833333
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.88
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.791666667
CRENSHAW HIGH SCHOOL051569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.3578125
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Enrl GPA,4.064693878
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm GPA,3.984340659
CRESCENTA VALLEY HIGH SCHOOL051313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App GPA,3.846231884
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Enrl GPA,
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,Adm GPA,3.56
CRITICAL DESIGN AND GAMING SCH054632,CRITICAL DESIGN AND GAMING SCH,Los Angeles,Los Angeles,App GPA,3.353888889
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enrl GPA,3.81375
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm GPA,3.828490566
CULVER CITY HIGH SCHOOL050715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App GPA,3.591279070
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enrl GPA,4.074744526
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm GPA,3.998724138
CUPERTINO HIGH SCHOOL050718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App GPA,3.883146667
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Enrl GPA,3.989090909
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm GPA,3.904878049
CYPRESS HIGH SCHOOL050714,CYPRESS HIGH SCHOOL,Cypress,Orange,App GPA,3.725070423
CYPRESS HIGH SCHOOL053845,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,Enrl GPA,
CYPRESS HIGH SCHOOL053845,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm GPA,
CYPRESS HIGH SCHOOL053845,CYPRESS HIGH SCHOOL,Santa Cruz,Santa Cruz,App GPA,3.35
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Enrl GPA,3.875
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm GPA,3.940769231
DA VINCI CHARTER ACADEMY051082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App GPA,3.750333333
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Enrl GPA,4.111428571
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,Adm GPA,3.967777778
DA VINCI COMMUNICATIONS HS054794,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,App GPA,3.797142857
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Enrl GPA,4.035454545
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Adm GPA,3.972777778
DA VINCI DESIGN HIGH SCHOOL051216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App GPA,3.734571429
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,Enrl GPA,3.814285714
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,Adm GPA,3.7946875
DA VINCI SCIENCE HIGH SCHOOL054378,DA VINCI SCIENCE HIGH SCHOOL,Hawthorne,Los Angeles,App GPA,3.481379310
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Enrl GPA,4.08390625
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm GPA,4.072277228
DANA HILLS HIGH SCHOOL050729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App GPA,3.855989583
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Enrl GPA,4.217333333
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,Adm GPA,4.101304348
DANIEL PEARL MAGNET HIGH SCHL054368,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,App GPA,3.989642857
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Enrl GPA,4.005862069
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm GPA,3.903703704
DAV STARR JORDAN HIGH SCHOOL051465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App GPA,3.595
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Enrl GPA,
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Adm GPA,
DAVID STARR JORDAN HS051575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,App GPA,3.31875
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Enrl GPA,4.107403846
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm GPA,4.060055249
DAVIS SENIOR HIGH SCHOOL050730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App GPA,3.936200717
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enrl GPA,4.026129032
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm GPA,3.951020408
DE ANZA HIGH SCHOOL052625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App GPA,3.664382022
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Enrl GPA,3.97
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,Adm GPA,3.957413793
DEER VALLEY HIGH SCHOOL050109,DEER VALLEY HIGH SCHOOL,Antioch,Contra Costa,App GPA,3.722346939
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Enrl GPA,4.027
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,Adm GPA,4.011212121
DEL CAMPO HIGH SCHOOL050915,DEL CAMPO HIGH SCHOOL,Fair Oaks,Sacramento,App GPA,3.865185185
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,Enrl GPA,4.033571429
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,Adm GPA,3.962142857
DEL LAGO ACADEMY054746,DEL LAGO ACADEMY,Escondido,San Diego,App GPA,3.734366197
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Enrl GPA,3.806153846
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm GPA,3.738857143
DEL MAR HIGH SCHOOL053083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App GPA,3.678666667
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Enrl GPA,4.06
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,Adm GPA,4.015333333
DEL NORTE COUNTY HIGH SCHOOL050705,DEL NORTE COUNTY HIGH SCHOOL,Crescent City,Del Norte,App GPA,3.886666667
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Enrl GPA,4.064049587
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm GPA,4.029743590
DEL NORTE HIGH SCHOOL054351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App GPA,3.855992647
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,Enrl GPA,4.079583333
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,Adm GPA,4.098636364
DEL ORO HIGH SCHOOL051507,DEL ORO HIGH SCHOOL,Loomis,Placer,App GPA,3.888117647
DELANO HIGH SCHOOL050735,DELANO HIGH SCHOOL,Delano,Kern,Enrl GPA,4.105
DELANO HIGH SCHOOL050735,DELANO HIGH SCHOOL,Delano,Kern,Adm GPA,4.001379310
DELANO HIGH SCHOOL050735,DELANO HIGH SCHOOL,Delano,Kern,App GPA,3.676086957
DELHI HIGH SCHOOL052017,DELHI HIGH SCHOOL,Delhi,Merced,Enrl GPA,3.865882353
DELHI HIGH SCHOOL052017,DELHI HIGH SCHOOL,Delhi,Merced,Adm GPA,3.7334375
DELHI HIGH SCHOOL052017,DELHI HIGH SCHOOL,Delhi,Merced,App GPA,3.59
DELTA HIGH SCHOOL050605,DELTA HIGH SCHOOL,Clarksburg,Yolo,Enrl GPA,
DELTA HIGH SCHOOL050605,DELTA HIGH SCHOOL,Clarksburg,Yolo,Adm GPA,3.728181818
DELTA HIGH SCHOOL050605,DELTA HIGH SCHOOL,Clarksburg,Yolo,App GPA,3.59
DENAIR HIGH SCHOOL050745,DENAIR HIGH SCHOOL,Denair,Stanislaus,Enrl GPA,
DENAIR HIGH SCHOOL050745,DENAIR HIGH SCHOOL,Denair,Stanislaus,Adm GPA,3.83
DENAIR HIGH SCHOOL050745,DENAIR HIGH SCHOOL,Denair,Stanislaus,App GPA,3.86
DESERT HIGH SCHOOL050800,DESERT HIGH SCHOOL,Edwards,Kern,Enrl GPA,4.19125
DESERT HIGH SCHOOL050800,DESERT HIGH SCHOOL,Edwards,Kern,Adm GPA,4.15
DESERT HIGH SCHOOL050800,DESERT HIGH SCHOOL,Edwards,Kern,App GPA,3.828888889
DESERT HOT SPRINGS HS050334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Enrl GPA,4.0135
DESERT HOT SPRINGS HS050334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,Adm GPA,3.898837209
DESERT HOT SPRINGS HS050334,DESERT HOT SPRINGS HS,Desert Hot Springs,Riverside,App GPA,3.540113636
DESERT MIRAGE HIGH SCHOOL054013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Enrl GPA,4.021111111
DESERT MIRAGE HIGH SCHOOL054013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,Adm GPA,3.980263158
DESERT MIRAGE HIGH SCHOOL054013,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,App GPA,3.681388889
DESIGN SCIENCE MIDDLE COLG HS054003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Enrl GPA,4.156875
DESIGN SCIENCE MIDDLE COLG HS054003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Adm GPA,3.946176471
DESIGN SCIENCE MIDDLE COLG HS054003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App GPA,3.821020408
DESIGN TECH HIGH SCHOOL054814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,Enrl GPA,4.177142857
DESIGN TECH HIGH SCHOOL054814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,Adm GPA,4.0195
DESIGN TECH HIGH SCHOOL054814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,App GPA,3.939649123
DIAMOND BAR HIGH SCHOOL050748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Enrl GPA,4.035170732
DIAMOND BAR HIGH SCHOOL050748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Adm GPA,3.982032086
DIAMOND BAR HIGH SCHOOL050748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,App GPA,3.856965377
DIAMOND RANCH HIGH SCHOOL052516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Enrl GPA,4.015555556
DIAMOND RANCH HIGH SCHOOL052516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Adm GPA,3.977611940
DIAMOND RANCH HIGH SCHOOL052516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App GPA,3.731709402
DIEGO RIVERA COMM/TECH SCHOOL054544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.901666667
DIEGO RIVERA COMM/TECH SCHOOL054544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.824
DIEGO RIVERA COMM/TECH SCHOOL054544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,App GPA,3.414210526
DINUBA HIGH SCHOOL050750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Enrl GPA,4.028
DINUBA HIGH SCHOOL050750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Adm GPA,3.932424242
DINUBA HIGH SCHOOL050750,DINUBA HIGH SCHOOL,Dinuba,Tulare,App GPA,3.634426230
DISCOVERY CHARTER PREP SCHOOL052489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Enrl GPA,
DISCOVERY CHARTER PREP SCHOOL052489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,Adm GPA,4.188
DISCOVERY CHARTER PREP SCHOOL052489,DISCOVERY CHARTER PREP SCHOOL,Sylmar,Los Angeles,App GPA,4.1325
DIXON HIGH SCHOOL050755,DIXON HIGH SCHOOL,Dixon,Solano,Enrl GPA,4.120769231
DIXON HIGH SCHOOL050755,DIXON HIGH SCHOOL,Dixon,Solano,Adm GPA,4.049354839
DIXON HIGH SCHOOL050755,DIXON HIGH SCHOOL,Dixon,Solano,App GPA,3.8756
DOMINGUEZ SENIOR HIGH SCHOOL050652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Enrl GPA,3.933157895
DOMINGUEZ SENIOR HIGH SCHOOL050652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm GPA,3.759183673
DOMINGUEZ SENIOR HIGH SCHOOL050652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App GPA,3.509204545
DON ANTONIO LUGO HIGH SCHOOL050566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Enrl GPA,3.955625
DON ANTONIO LUGO HIGH SCHOOL050566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Adm GPA,3.822413793
DON ANTONIO LUGO HIGH SCHOOL050566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App GPA,3.574489796
DOS PALOS HIGH SCHOOL050765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Enrl GPA,4.11
DOS PALOS HIGH SCHOOL050765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Adm GPA,4.12
DOS PALOS HIGH SCHOOL050765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,App GPA,3.987
DOS PUEBLOS HIGH SCHOOL053252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Enrl GPA,4.068923077
DOS PUEBLOS HIGH SCHOOL053252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm GPA,4.039838710
DOS PUEBLOS HIGH SCHOOL053252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App GPA,3.895384615
DOUGHERTY VALLEY HIGH SCHOOL053218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Enrl GPA,4.076473430
DOUGHERTY VALLEY HIGH SCHOOL053218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Adm GPA,3.996611765
DOUGHERTY VALLEY HIGH SCHOOL053218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,App GPA,3.879268293
DOWNEY HIGH SCHOOL050770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Enrl GPA,4.018333333
DOWNEY HIGH SCHOOL050770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Adm GPA,3.983095238
DOWNEY HIGH SCHOOL050770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,App GPA,3.644860335
DOWNTOWN COLG PREP EL PRIMERO053164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Enrl GPA,4.084285714
DOWNTOWN COLG PREP EL PRIMERO053164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Adm GPA,3.871538462
DOWNTOWN COLG PREP EL PRIMERO053164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,App GPA,3.441
DOWNTOWN COLLEGE PREP ALUM ROC054750,DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,Enrl GPA,3.607692308
DOWNTOWN COLLEGE PREP ALUM ROC054750,DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,Adm GPA,3.6
DOWNTOWN COLLEGE PREP ALUM ROC054750,DOWNTOWN COLLEGE PREP ALUM ROC,San Jose,Santa Clara,App GPA,3.548333333
DOWNTOWN MAGNETS HIGH SCHOOL051576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Enrl GPA,3.831764706
DOWNTOWN MAGNETS HIGH SCHOOL051576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Adm GPA,3.783859649
DOWNTOWN MAGNETS HIGH SCHOOL051576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,App GPA,3.528061224
DOZIER-LIBBEY MEDICAL HIGH SCH054355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Enrl GPA,4.02
DOZIER-LIBBEY MEDICAL HIGH SCH054355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Adm GPA,3.953333333
DOZIER-LIBBEY MEDICAL HIGH SCH054355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,App GPA,3.695454545
DR MAYA ANGELOU COMMUNITY HS054547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,Enrl GPA,
DR MAYA ANGELOU COMMUNITY HS054547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,Adm GPA,3.817368421
DR MAYA ANGELOU COMMUNITY HS054547,DR MAYA ANGELOU COMMUNITY HS,Los Angeles,Los Angeles,App GPA,3.539210526
DR RICHARD VLADOVIC HARBOR ACA053747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Enrl GPA,3.792790698
DR RICHARD VLADOVIC HARBOR ACA053747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Adm GPA,3.811967213
DR RICHARD VLADOVIC HARBOR ACA053747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,App GPA,3.690533333
DR TJ OWENS GILROY EARLY COLG051228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Enrl GPA,4.048235294
DR TJ OWENS GILROY EARLY COLG051228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Adm GPA,4.045
DR TJ OWENS GILROY EARLY COLG051228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,App GPA,3.861428571
DUARTE HIGH SCHOOL050783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Enrl GPA,4.054285714
DUARTE HIGH SCHOOL050783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,Adm GPA,3.994375
DUARTE HIGH SCHOOL050783,DUARTE HIGH SCHOOL,Duarte,Los Angeles,App GPA,3.723055556
